crash	meet	succeed
crave	mellow	succumb
crawl	melt	suck
creak	memorize	sue
crease	mend	suffer
create	mention	suffice
credit	mentor	suffocate
creep	merge	suggest
cremate	merit	suit
crest	mesmerize	summarize
cringe	mess	summon
cripple	migrate	superimpose
criticize	milk	supersede
critique	mill	supervise
croak	mimic	supplant
crop	mince	supplement
cross	mind	supply
cross-examine	mine	support
crouch	mingle	suppose
crow	minimize	suppress
crowd	mint	surface
crown	mirror	surge
cruise	misinterpret	surmise
crumble	misjudge	surmount
crumple	mislay	surpass
crunch	mislead	surprise
crush	misplace	surrender
cry	misrepresent	surround
crystallize	miss	survey
cuddle	misspeak	survive
cull	misspell	suspect
culminate	mistake	suspend
cultivate	misuse	sustain
cup	mitigate	swagger
curb	mix	swallow
cure	moan	swamp
curl	mob	swap
curse	mobilize	swarm
curtail	mock	sway
curve	model	swear
cushion	moderate	sweat
customize	modernize	sweep
cut	modify	swell
cycle	modulate	swerve
dab	moisten	swim
dabble	mold	swing
damage	monitor	swirl
dampen	moor	switch
dance	mop	swivel
dangle	mope	swoop
dare	mortify	symbolize
darken	motion	sympathize
dart	motivate	synthesize
dash	motorize	systematize
date	mount	systemize
dawn	mourn	table
daze	mouth	tabulate
dazzle	move	tack
deadlock	mow	tackle
deal	muddle	tag
debate	muffle	tail
debit	mug	tailor
decay	multiply	taint
deceive	mumble	take
decentralize	murder	talk
decide	murmur	tame
decimate	muscle	tamper
decipher	muse	tan
deck	muster	tangle
declare	mutate	tap
decline	mute	tape
decompose	mutilate	taper
decorate	mutter	target
decrease	mystify	tarnish
decree	nab	taste
dedicate	nag	tatter
deduce	nail	taunt
deduct	name	tax
deed	narrate	teach
deem	narrow	team
deepen	nationalize	tear
deface	navigate	tease
default	near	telephone
defeat	necessitate	televise
need	tell
defend	needle	tempt
defer	negate	tend
define	neglect	tender
deflate	negotiate	tense
deflect	nest	term
nestle	terminate
defray	net	terrify
defuse	network	terrorize
defy	neutralize	test
degenerate	nibble	testify
degrade	nick	tether
dehydrate	nickname	texture
delay	nip	thank
delegate	nod	thatch
delete	nominate	thaw
delight	normalize	theorize
delineate	nose	thicken
deliver	note	thin
delude	notice	think
delve	notify	thrash
demand	nudge	thread
demolish	nullify	threaten
demonstrate	numb	thrill
demote	number	thrive
denominate	nurse	throb
denote	nurture	throw
denounce	nuzzle	thrust
dent	obey	thud
deny	object	thumb
depart	oblige	thump
depend	obliterate	thunder
depict	obscure	thwart
deplete	observe	tick
deplore	obsess	tickle
deploy	obstruct	tie
deport	obtain	tighten
depose	occasion	tile
deposit	occupy	till
deprecate	occur	tilt
depress	offend	time
deprive	offer	tinge
deride	officiate	tingle
derive	oil	tint
descend	omit	tip
describe	ooze	tiptoe
desert	open	tire
deserve	operate	title
design	oppose	toast
designate	oppress	toil
desire	opt	tolerate
despair	optimize	tone
despise	orchestrate	top
destroy	ordain	topple
detach	order	torment
detail	organize	torture
detain	orientate	toss
detect	originate	total
deter	oust	totter
deteriorate	outclass	touch
determine	outlaw	tour
detest	outline	tout
detonate	outlive	tow
devalue	outnumber	tower
devastate	outrage	toy
develop	outrun	trace
deviate	outstretch	track
devise	outweigh	trade
devolve	overcome	trail
devote	overcrowd	train
devour	overdo	tramp
diagnose	overeat	trample
dial	overestimate	transact
dice	overflow	transcend
dictate	overhaul
die	overhear
differ	overheat	transfix
differentiate	overlap
diffuse	overload
dig	overlook	transmit
digest	overpower	transmute
dignify	overrule	transpire
dilapidate	oversee	transplant
dilate	overshadow
dilute	oversleep
dim	overstate	trap
diminish	overtake	travel
dine	overthrow	traverse
dip	overturn	tread
direct	overwhelm	treasure
disable	owe	treat
disadvantage	own	tremble
disagree	pace	trick
disallow	pack	trickle
disappear	package	trigger
disappoint	pad	trim
disapprove	paddle	trip
disarm	page	triple
disband	paint	triumph
discard	pair	trot
discern	pamper	trouble
discharge	pan	troubleshoot
discipline	panel	trudge
disclose	panic	truncate
disconcert	pant	truss
disconnect	parachute	trust
discontinue	parade	try
discount	paralyze	tuck
discourage	pardon	tug
discover	pare	tumble
discredit	park	tune
discriminate	parley	turn
discuss	parody	tutor
disembark	parrot	twinkle
disfigure	part	twirl
disgrace	participate	twist
disgruntle	partition	twitch
disguise	partner	type
disgust	pass	typify
dishevel	paste	unarm
dishonor	pat	unbalance
disillusion	patch	unbutton
disintegrate	patent	uncover
disinterest	patrol	undercut
dislike	patronize	underestimate
dislocate	pattern	undergo
dislodge	pause	underline
dismantle	pave	undermine
dismay	paw	understand
dismiss	pay	understate
dismount	peak	undertake
disorder	peck	undervalue
disorientate	pedal	undo
disown	peel	undress
dispatch	peep	unearth
dispel	peer	unfasten
dispense	peg
disperse	pelt	unfurl
displace	penalize	unify
display	pencil
displease	penetrate	unleash
dispose	pepper	unload
dispossess	perceive	unlock
disprove	perch	unpack
dispute	perfect	unravel
disqualify	perform	unroll
disregard	perfume	untie
disrespect	perish	unveil
permeate	unwind
dissatisfy	permit	unwrap
dissect	perpetrate	unzip
disseminate	perpetuate	up
dissipate	perplex	update
dissolve	persecute	upgrade
dissuade	persevere	uphold
distain	persist	upholster
distance	personalize	uproot
distill	personify	upset
distinguish	persuade	upstage
distort	urge
distract	pervade	use
distress	pester	usher
distribute	petition	usurp
distrust	petrify	utilize
phase	utter
ditch	phone	vacate
dive	photocopy	vaccinate
diverge	photograph	validate
diversify	phrase	value
divert	pick	vandalize
divest	pickle	vanish
picture	varnish
divorce	pierce	vary
divulge	pile	vault
do	pilot	veer
dock	pin	vegetate
document	pinch	venerate
dodge	pine	vent
dog	pinpoint	ventilate
domesticate	pioneer	venture
dominate	pipe	verbalize
don	pit	verify
donate	pitch	vest
doom	pity	vet
dot	placate	veto
dote	place	vibrate
double	plague	victimize
doubt	plan	view
douse	plant	vindicate
down	plaster	violate
downgrade	play	visit
download	plead	visualize
doze	please	voice
draft	pledge	void
drag	plod	volunteer
drain	plot	vomit
dramatize	plow	vote
drape	pluck	vow
draw	plug	wad
drawl	plummet	waddle
dread	plump	wade
dream	plunder	wag
dredge	plunge	wage
drench	ply	wail
dress	poach	wait
dribble	pocket	waive
drift	point	wake
drill	poise	waken
drink	poison	walk
drip	poke	wall
drive	polarize	wander
drone	police	wane
droop	polish	want
drop	poll	warm
drown	pollute	warn
drum	ponder	warp
dry	pool	warrant
dub	pop	wash
duck	populate	waste
dull	portray	watch
dump	pose	water
dupe	position	waterlog
duplicate	possess	wave
dust	post	waver
dwarf	postpone	wax
dwell	postulate	weaken
dwindle	pot	wean
dye	pounce	wear
earn	pound	weather
ease	pour	weave
eat	pout	wed
ebb	powder	wedge
echo	power	weep
eclipse	practice	weigh
edge	praise	welcome
edit	pray	weld
educate	preach	whack
efface	precede	wheel
effect	precipitate	whimper
eject	preclude	whine
elaborate	predetermine	whip
elapse	predicate	whirl
elate	predict	whisk
elbow	preen	whisper
elect	prefer	whistle
electrify	prejudice	whiten
elevate	preoccupy	whitewash
elicit	prepare	whittle
eliminate	prescribe	widen
elongate	present	wield
elude	preserve	wiggle
emaciate	preside	will
emanate	press	win
embark	pressure	wince
embarrass	pressurize	wind
embed	presume	wink
embellish	presuppose	wipe
embody	pretend	wire
embolden	prevail	wish
emboss	prevent	withdraw
embrace	preview	wither
embroider	price	withhold
emend	prick	withstand
emerge	pride	witness
emigrate	prime	wobble
emit	primp	wonder
emphasize	print	woo
employ	privatize	word
empower	prize	work
empty	probe	worry
emulate	proceed	worsen
enable	process	worship
enact	proclaim	wound
encapsulate	procure	wrap
encase	prod	wreck
enchant	produce	wrench
enclose	profess	wrestle
encode	profit	wriggle
encompass	program	wring
encounter	progress	wrinkle
encourage	prohibit	write
encroach	project	writhe
end	proliferate	x-ray
endanger	prolong	yak
endear	promise	yank
endeavor	promote	yawn
endorse	prompt	yearn
endow	pronounce	yell
endure	proofread	yelp
enforce	prop	yield
engage	propagate	zap
engender	propel	zip
engineer	prophesize	zoom
engrave	propose
engross	proscribe
catalyse	catalyses	catalyze	catalyzes
regulates	regulate
induce	induces
stimulate	stimulates
inactivate	inactivates
inhibit	inhibits
supress	supresses
stimulate	stimulates
delay	delays
diminish	diminishes
stabilize	stabilizes
modulate	modulates
control	controls
support	supports
increase	increases	decrease	decreases
modify	modifies
express	expresses	overexpress	overexpresses
cleave	cleaves
react	reacts
interfere	interferes
displace	displaces
deplete	depletes
overlap	overlaps
bind	binds	attach	attaches
shift	shifts	switch	switches
segregate	segregates	export	exports
deliver	delivers	transmit	transmits	transports
connect	connects	map	maps
evaluate	evaluates
verify	verifies	determine	determines
consider	considers	believe	believes
detach	detaches	dissociate	dissociates
occur	occurs	appear	appears
